donor	stratum	population	fold	universe	variant_class	arm	n	site_present	called	correct	nonref_n	nonref_correct
NA20905	SAS	GIH	1	frozen_threeway_SNV	ALL	old_full	50466	50466	50466	50407	10909	10860
NA20905	SAS	GIH	1	frozen_threeway_SNV	ALL	old_hprc	50466	50466	50466	50411	10909	10861
NA20905	SAS	GIH	1	frozen_threeway_SNV	SNV	full	50466	50466	50466	50400	10909	10850
NA20905	SAS	GIH	1	frozen_threeway_SNV	SNV	hprc	50466	50466	50466	50412	10909	10863
NA20905	SAS	GIH	1	frozen_threeway_SNV	SNV	linear	50466	50466	50466	50331	10909	10795
NA20905	SAS	GIH	1	frozen_threeway_SNV	SNV	old_full	50466	50466	50466	50407	10909	10860
NA20905	SAS	GIH	1	frozen_threeway_SNV	SNV	old_hprc	50466	50466	50466	50411	10909	10861
NA20905	SAS	GIH	1	shared_new_sites	ALL	full	85022	85022	85021	84536	20359	19988
NA20905	SAS	GIH	1	shared_new_sites	ALL	hprc	85022	85022	85022	84575	20359	19949
NA20905	SAS	GIH	1	shared_new_sites	ALL	old_full	85022	70148	70147	69839	20359	17378
NA20905	SAS	GIH	1	shared_new_sites	ALL	old_hprc	85022	84809	84809	84361	20359	19932
NA20905	SAS	GIH	1	shared_new_sites	SNV	full	70134	70134	70134	69952	14966	14854
NA20905	SAS	GIH	1	shared_new_sites	SNV	hprc	70134	70134	70134	69980	14966	14823
NA20905	SAS	GIH	1	shared_new_sites	SNV	old_full	70134	57756	57756	57657	14966	12891
NA20905	SAS	GIH	1	shared_new_sites	SNV	old_hprc	70134	69977	69977	69821	14966	14816
NA20905	SAS	GIH	1	shared_new_sites	SV_length_site	full	288	288	287	252	158	124
NA20905	SAS	GIH	1	shared_new_sites	SV_length_site	hprc	288	288	288	256	158	126
NA20905	SAS	GIH	1	shared_new_sites	SV_length_site	old_full	288	235	234	212	158	106
NA20905	SAS	GIH	1	shared_new_sites	SV_length_site	old_hprc	288	283	283	253	158	125
NA20905	SAS	GIH	1	shared_new_sites	small_complex	full	14600	14600	14600	14332	5235	5010
NA20905	SAS	GIH	1	shared_new_sites	small_complex	hprc	14600	14600	14600	14339	5235	5000
NA20905	SAS	GIH	1	shared_new_sites	small_complex	old_full	14600	12157	12157	11970	5235	4381
NA20905	SAS	GIH	1	shared_new_sites	small_complex	old_hprc	14600	14549	14549	14287	5235	4991
NA20905	SAS	GIH	1	shared_new_sites	truth_SV_length	full	73	73	72	54	73	54
NA20905	SAS	GIH	1	shared_new_sites	truth_SV_length	hprc	73	73	73	55	73	55
NA20905	SAS	GIH	1	shared_new_sites	truth_SV_length	old_full	73	62	61	48	73	48
NA20905	SAS	GIH	1	shared_new_sites	truth_SV_length	old_hprc	73	72	72	55	73	55
HG03874	SAS	ITU	1	all_truth	ALL	full	97372	96737	96732	96133	22043	21521
HG03874	SAS	ITU	1	all_truth	ALL	hprc	97372	85022	85020	84498	22043	21491
HG03874	SAS	ITU	1	all_truth	ALL	old_full	97372	79505	79505	79032	22043	19134
HG03874	SAS	ITU	1	all_truth	ALL	old_hprc	97372	84809	84807	84291	22043	21480
HG03874	SAS	ITU	1	all_truth	SNV	full	79844	79344	79344	79071	16224	15979
HG03874	SAS	ITU	1	all_truth	SNV	hprc	79844	70134	70134	69928	16224	15962
HG03874	SAS	ITU	1	all_truth	SNV	old_full	79844	65182	65182	64951	16224	14159
HG03874	SAS	ITU	1	all_truth	SNV	old_hprc	79844	69977	69977	69771	16224	15959
HG03874	SAS	ITU	1	all_truth	SV_length_site	full	298	297	293	259	151	115
HG03874	SAS	ITU	1	all_truth	SV_length_site	hprc	298	288	288	251	151	115
HG03874	SAS	ITU	1	all_truth	SV_length_site	old_full	298	243	243	221	151	100
HG03874	SAS	ITU	1	all_truth	SV_length_site	old_hprc	298	283	283	248	151	115
HG03874	SAS	ITU	1	all_truth	small_complex	full	17230	17096	17095	16803	5668	5427
HG03874	SAS	ITU	1	all_truth	small_complex	hprc	17230	14600	14598	14319	5668	5414
HG03874	SAS	ITU	1	all_truth	small_complex	old_full	17230	14080	14080	13860	5668	4875
HG03874	SAS	ITU	1	all_truth	small_complex	old_hprc	17230	14549	14547	14272	5668	5406
HG03874	SAS	ITU	1	all_truth	truth_SV_length	full	81	81	79	64	81	64
HG03874	SAS	ITU	1	all_truth	truth_SV_length	hprc	81	81	81	62	81	62
HG03874	SAS	ITU	1	all_truth	truth_SV_length	old_full	81	71	71	59	81	59
HG03874	SAS	ITU	1	all_truth	truth_SV_length	old_hprc	81	80	80	62	81	62
HG03874	SAS	ITU	1	frozen_HPRC_sites	ALL	full	84809	84809	84804	84214	21926	21458
HG03874	SAS	ITU	1	frozen_HPRC_sites	ALL	hprc	84809	84809	84807	84287	21926	21475
HG03874	SAS	ITU	1	frozen_HPRC_sites	ALL	old_full	84809	70148	70148	69679	21926	19088
HG03874	SAS	ITU	1	frozen_HPRC_sites	ALL	old_hprc	84809	84809	84807	84291	21926	21480
HG03874	SAS	ITU	1	frozen_HPRC_sites	SNV	full	69977	69977	69977	69707	16131	15929
HG03874	SAS	ITU	1	frozen_HPRC_sites	SNV	hprc	69977	69977	69977	69771	16131	15958
HG03874	SAS	ITU	1	frozen_HPRC_sites	SNV	old_full	69977	57756	57756	57526	16131	14114
HG03874	SAS	ITU	1	frozen_HPRC_sites	SNV	old_hprc	69977	69977	69977	69771	16131	15959
HG03874	SAS	ITU	1	frozen_HPRC_sites	SV_length_site	full	283	283	279	246	149	114
HG03874	SAS	ITU	1	frozen_HPRC_sites	SV_length_site	hprc	283	283	283	247	149	114
HG03874	SAS	ITU	1	frozen_HPRC_sites	SV_length_site	old_full	283	235	235	213	149	100
HG03874	SAS	ITU	1	frozen_HPRC_sites	SV_length_site	old_hprc	283	283	283	248	149	115
HG03874	SAS	ITU	1	frozen_HPRC_sites	small_complex	full	14549	14549	14548	14261	5646	5415
HG03874	SAS	ITU	1	frozen_HPRC_sites	small_complex	hprc	14549	14549	14547	14269	5646	5403
HG03874	SAS	ITU	1	frozen_HPRC_sites	small_complex	old_full	14549	12157	12157	11940	5646	4874
HG03874	SAS	ITU	1	frozen_HPRC_sites	small_complex	old_hprc	14549	14549	14547	14272	5646	5406
HG03874	SAS	ITU	1	frozen_HPRC_sites	truth_SV_length	full	80	80	78	64	80	64
HG03874	SAS	ITU	1	frozen_HPRC_sites	truth_SV_length	hprc	80	80	80	62	80	62
HG03874	SAS	ITU	1	frozen_HPRC_sites	truth_SV_length	old_full	80	71	71	59	80	59
HG03874	SAS	ITU	1	frozen_HPRC_sites	truth_SV_length	old_hprc	80	80	80	62	80	62
HG03874	SAS	ITU	1	frozen_threeway_SNV	ALL	full	50466	50466	50466	50377	11497	11432
HG03874	SAS	ITU	1	frozen_threeway_SNV	ALL	hprc	50466	50466	50466	50389	11497	11434
HG03874	SAS	ITU	1	frozen_threeway_SNV	ALL	linear	50466	50466	50466	50206	11497	11268
HG03874	SAS	ITU	1	frozen_threeway_SNV	ALL	old_full	50466	50466	50466	50364	11497	11415
HG03874	SAS	ITU	1	frozen_threeway_SNV	ALL	old_hprc	50466	50466	50466	50389	11497	11435
HG03874	SAS	ITU	1	frozen_threeway_SNV	SNV	full	50466	50466	50466	50377	11497	11432
HG03874	SAS	ITU	1	frozen_threeway_SNV	SNV	hprc	50466	50466	50466	50389	11497	11434
HG03874	SAS	ITU	1	frozen_threeway_SNV	SNV	linear	50466	50466	50466	50206	11497	11268
HG03874	SAS	ITU	1	frozen_threeway_SNV	SNV	old_full	50466	50466	50466	50364	11497	11415
HG03874	SAS	ITU	1	frozen_threeway_SNV	SNV	old_hprc	50466	50466	50466	50389	11497	11435
HG03874	SAS	ITU	1	shared_new_sites	ALL	full	85022	85022	85017	84425	21944	21474
HG03874	SAS	ITU	1	shared_new_sites	ALL	hprc	85022	85022	85020	84498	21944	21491
HG03874	SAS	ITU	1	shared_new_sites	ALL	old_full	85022	70148	70148	69679	21944	19088
HG03874	SAS	ITU	1	shared_new_sites	ALL	old_hprc	85022	84809	84807	84291	21944	21480
HG03874	SAS	ITU	1	shared_new_sites	SNV	full	70134	70134	70134	69864	16135	15933
HG03874	SAS	ITU	1	shared_new_sites	SNV	hprc	70134	70134	70134	69928	16135	15962
HG03874	SAS	ITU	1	shared_new_sites	SNV	old_full	70134	57756	57756	57526	16135	14114
HG03874	SAS	ITU	1	shared_new_sites	SNV	old_hprc	70134	69977	69977	69771	16135	15959
HG03874	SAS	ITU	1	shared_new_sites	SV_length_site	full	288	288	284	250	151	115
HG03874	SAS	ITU	1	shared_new_sites	SV_length_site	hprc	288	288	288	251	151	115
HG03874	SAS	ITU	1	shared_new_sites	SV_length_site	old_full	288	235	235	213	151	100
HG03874	SAS	ITU	1	shared_new_sites	SV_length_site	old_hprc	288	283	283	248	151	115
HG03874	SAS	ITU	1	shared_new_sites	small_complex	full	14600	14600	14599	14311	5658	5426
HG03874	SAS	ITU	1	shared_new_sites	small_complex	hprc	14600	14600	14598	14319	5658	5414
HG03874	SAS	ITU	1	shared_new_sites	small_complex	old_full	14600	12157	12157	11940	5658	4874
HG03874	SAS	ITU	1	shared_new_sites	small_complex	old_hprc	14600	14549	14547	14272	5658	5406
HG03874	SAS	ITU	1	shared_new_sites	truth_SV_length	full	81	81	79	64	81	64
HG03874	SAS	ITU	1	shared_new_sites	truth_SV_length	hprc	81	81	81	62	81	62
HG03874	SAS	ITU	1	shared_new_sites	truth_SV_length	old_full	81	71	71	59	81	59
HG03874	SAS	ITU	1	shared_new_sites	truth_SV_length	old_hprc	81	80	80	62	81	62
HG04199	SAS	STU	1	all_truth	ALL	full	97372	96737	96737	95643	21495	20562
HG04199	SAS	STU	1	all_truth	ALL	hprc	97372	85022	85019	84121	21495	20624
HG04199	SAS	STU	1	all_truth	ALL	old_full	97372	79505	79501	78723	21495	18098
HG04199	SAS	STU	1	all_truth	ALL	old_hprc	97372	84809	84806	83907	21495	20596
HG04199	SAS	STU	1	all_truth	SNV	full	79844	79344	79344	78770	15691	15205
HG04199	SAS	STU	1	all_truth	SNV	hprc	79844	70134	70133	69652	15691	15211
HG04199	SAS	STU	1	all_truth	SNV	old_full	79844	65182	65182	64782	15691	13385
HG04199	SAS	STU	1	all_truth	SNV	old_hprc	79844	69977	69976	69495	15691	15198
HG04199	SAS	STU	1	all_truth	SV_length_site	full	298	297	297	256	162	121
HG04199	SAS	STU	1	all_truth	SV_length_site	hprc	298	288	288	255	162	129
HG04199	SAS	STU	1	all_truth	SV_length_site	old_full	298	243	241	220	162	108
HG04199	SAS	STU	1	all_truth	SV_length_site	old_hprc	298	283	283	251	162	127
HG04199	SAS	STU	1	all_truth	small_complex	full	17230	17096	17096	16617	5642	5236
HG04199	SAS	STU	1	all_truth	small_complex	hprc	17230	14600	14598	14214	5642	5284
HG04199	SAS	STU	1	all_truth	small_complex	old_full	17230	14080	14078	13721	5642	4605
HG04199	SAS	STU	1	all_truth	small_complex	old_hprc	17230	14549	14547	14161	5642	5271
HG04199	SAS	STU	1	all_truth	truth_SV_length	full	77	77	77	56	77	56
HG04199	SAS	STU	1	all_truth	truth_SV_length	hprc	77	77	77	58	77	58
HG04199	SAS	STU	1	all_truth	truth_SV_length	old_full	77	67	66	53	77	53
HG04199	SAS	STU	1	all_truth	truth_SV_length	old_hprc	77	76	76	58	77	58
HG04199	SAS	STU	1	frozen_HPRC_sites	ALL	full	84809	84809	84809	83720	21399	20520
HG04199	SAS	STU	1	frozen_HPRC_sites	ALL	hprc	84809	84809	84806	83909	21399	20598
HG04199	SAS	STU	1	frozen_HPRC_sites	ALL	old_full	84809	70148	70144	69370	21399	18082
HG04199	SAS	STU	1	frozen_HPRC_sites	ALL	old_hprc	84809	84809	84806	83907	21399	20596
HG04199	SAS	STU	1	frozen_HPRC_sites	SNV	full	69977	69977	69977	69404	15619	15177
HG04199	SAS	STU	1	frozen_HPRC_sites	SNV	hprc	69977	69977	69976	69495	15619	15198
HG04199	SAS	STU	1	frozen_HPRC_sites	SNV	old_full	69977	57756	57756	57357	15619	13370
HG04199	SAS	STU	1	frozen_HPRC_sites	SNV	old_hprc	69977	69977	69976	69495	15619	15198
HG04199	SAS	STU	1	frozen_HPRC_sites	SV_length_site	full	283	283	283	243	159	119
HG04199	SAS	STU	1	frozen_HPRC_sites	SV_length_site	hprc	283	283	283	251	159	127
HG04199	SAS	STU	1	frozen_HPRC_sites	SV_length_site	old_full	283	235	233	212	159	108
HG04199	SAS	STU	1	frozen_HPRC_sites	SV_length_site	old_hprc	283	283	283	251	159	127
HG04199	SAS	STU	1	frozen_HPRC_sites	small_complex	full	14549	14549	14549	14073	5621	5224
HG04199	SAS	STU	1	frozen_HPRC_sites	small_complex	hprc	14549	14549	14547	14163	5621	5273
HG04199	SAS	STU	1	frozen_HPRC_sites	small_complex	old_full	14549	12157	12155	11801	5621	4604
HG04199	SAS	STU	1	frozen_HPRC_sites	small_complex	old_hprc	14549	14549	14547	14161	5621	5271
HG04199	SAS	STU	1	frozen_HPRC_sites	truth_SV_length	full	76	76	76	56	76	56
HG04199	SAS	STU	1	frozen_HPRC_sites	truth_SV_length	hprc	76	76	76	58	76	58
HG04199	SAS	STU	1	frozen_HPRC_sites	truth_SV_length	old_full	76	67	66	53	76	53
HG04199	SAS	STU	1	frozen_HPRC_sites	truth_SV_length	old_hprc	76	76	76	58	76	58
HG04199	SAS	STU	1	frozen_threeway_SNV	ALL	full	50466	50466	50466	50338	11346	11237
HG04199	SAS	STU	1	frozen_threeway_SNV	ALL	hprc	50466	50466	50466	50318	11346	11215
HG04199	SAS	STU	1	frozen_threeway_SNV	ALL	linear	50466	50466	50466	50270	11346	11181
HG04199	SAS	STU	1	frozen_threeway_SNV	ALL	old_full	50466	50466	50466	50346	11346	11231
HG04199	SAS	STU	1	frozen_threeway_SNV	ALL	old_hprc	50466	50466	50466	50319	11346	11216
HG04199	SAS	STU	1	frozen_threeway_SNV	SNV	full	50466	50466	50466	50338	11346	11237
HG04199	SAS	STU	1	frozen_threeway_SNV	SNV	hprc	50466	50466	50466	50318	11346	11215
HG04199	SAS	STU	1	frozen_threeway_SNV	SNV	linear	50466	50466	50466	50270	11346	11181
HG04199	SAS	STU	1	frozen_threeway_SNV	SNV	old_full	50466	50466	50466	50346	11346	11231
HG04199	SAS	STU	1	frozen_threeway_SNV	SNV	old_hprc	50466	50466	50466	50319	11346	11216
HG04199	SAS	STU	1	shared_new_sites	ALL	full	85022	85022	85022	83932	21426	20546
HG04199	SAS	STU	1	shared_new_sites	ALL	hprc	85022	85022	85019	84121	21426	20624
HG04199	SAS	STU	1	shared_new_sites	ALL	old_full	85022	70148	70144	69370	21426	18082
HG04199	SAS	STU	1	shared_new_sites	ALL	old_hprc	85022	84809	84806	83907	21426	20596
HG04199	SAS	STU	1	shared_new_sites	SNV	full	70134	70134	70134	69561	15632	15190
HG04199	SAS	STU	1	shared_new_sites	SNV	hprc	70134	70134	70133	69652	15632	15211
HG04199	SAS	STU	1	shared_new_sites	SNV	old_full	70134	57756	57756	57357	15632	13370
HG04199	SAS	STU	1	shared_new_sites	SNV	old_hprc	70134	69977	69976	69495	15632	15198
HG04199	SAS	STU	1	shared_new_sites	SV_length_site	full	288	288	288	247	162	121
HG04199	SAS	STU	1	shared_new_sites	SV_length_site	hprc	288	288	288	255	162	129
HG04199	SAS	STU	1	shared_new_sites	SV_length_site	old_full	288	235	233	212	162	108
HG04199	SAS	STU	1	shared_new_sites	SV_length_site	old_hprc	288	283	283	251	162	127
HG04199	SAS	STU	1	shared_new_sites	small_complex	full	14600	14600	14600	14124	5632	5235
HG04199	SAS	STU	1	shared_new_sites	small_complex	hprc	14600	14600	14598	14214	5632	5284
HG04199	SAS	STU	1	shared_new_sites	small_complex	old_full	14600	12157	12155	11801	5632	4604
HG04199	SAS	STU	1	shared_new_sites	small_complex	old_hprc	14600	14549	14547	14161	5632	5271
HG04199	SAS	STU	1	shared_new_sites	truth_SV_length	full	77	77	77	56	77	56
HG04199	SAS	STU	1	shared_new_sites	truth_SV_length	hprc	77	77	77	58	77	58
HG04199	SAS	STU	1	shared_new_sites	truth_SV_length	old_full	77	67	66	53	77	53
HG04199	SAS	STU	1	shared_new_sites	truth_SV_length	old_hprc	77	76	76	58	77	58
HG02391	EAS	CDX	2	all_truth	ALL	full	97372	96811	96810	96403	14958	14565
HG02391	EAS	CDX	2	all_truth	ALL	hprc	97372	84982	84980	84434	14958	14447
HG02391	EAS	CDX	2	all_truth	ALL	old_full	97372	79578	79578	79241	14958	12092
HG02391	EAS	CDX	2	all_truth	ALL	old_hprc	97372	84770	84768	84228	14958	14394
HG02391	EAS	CDX	2	all_truth	SNV	full	79844	79414	79414	79280	11049	10901
HG02391	EAS	CDX	2	all_truth	SNV	hprc	79844	70101	70101	69873	11049	10824
HG02391	EAS	CDX	2	all_truth	SNV	old_full	79844	65255	65255	65154	11049	9098
HG02391	EAS	CDX	2	all_truth	SNV	old_hprc	79844	69945	69945	69717	11049	10786
HG02391	EAS	CDX	2	all_truth	SV_length_site	full	298	297	296	261	137	102
HG02391	EAS	CDX	2	all_truth	SV_length_site	hprc	298	287	287	243	137	94
HG02391	EAS	CDX	2	all_truth	SV_length_site	old_full	298	243	243	216	137	78
HG02391	EAS	CDX	2	all_truth	SV_length_site	old_hprc	298	282	282	241	137	93
HG02391	EAS	CDX	2	all_truth	small_complex	full	17230	17100	17100	16862	3772	3562
HG02391	EAS	CDX	2	all_truth	small_complex	hprc	17230	14594	14592	14318	3772	3529
HG02391	EAS	CDX	2	all_truth	small_complex	old_full	17230	14080	14080	13871	3772	2916
HG02391	EAS	CDX	2	all_truth	small_complex	old_hprc	17230	14543	14541	14270	3772	3515
HG02391	EAS	CDX	2	all_truth	truth_SV_length	full	54	54	53	37	54	37
HG02391	EAS	CDX	2	all_truth	truth_SV_length	hprc	54	54	54	35	54	35
HG02391	EAS	CDX	2	all_truth	truth_SV_length	old_full	54	41	41	29	54	29
HG02391	EAS	CDX	2	all_truth	truth_SV_length	old_hprc	54	52	52	34	54	34
HG02391	EAS	CDX	2	frozen_HPRC_sites	ALL	full	84770	84770	84769	84368	14815	14461
HG02391	EAS	CDX	2	frozen_HPRC_sites	ALL	hprc	84770	84770	84768	84225	14815	14390
HG02391	EAS	CDX	2	frozen_HPRC_sites	ALL	old_full	84770	70118	70118	69784	14815	12053
HG02391	EAS	CDX	2	frozen_HPRC_sites	ALL	old_hprc	84770	84770	84768	84228	14815	14394
HG02391	EAS	CDX	2	frozen_HPRC_sites	SNV	full	69945	69945	69945	69813	10937	10821
HG02391	EAS	CDX	2	frozen_HPRC_sites	SNV	hprc	69945	69945	69945	69717	10937	10786
HG02391	EAS	CDX	2	frozen_HPRC_sites	SNV	old_full	69945	57735	57735	57636	10937	9063
HG02391	EAS	CDX	2	frozen_HPRC_sites	SNV	old_hprc	69945	69945	69945	69717	10937	10786
HG02391	EAS	CDX	2	frozen_HPRC_sites	SV_length_site	full	282	282	281	248	133	100
HG02391	EAS	CDX	2	frozen_HPRC_sites	SV_length_site	hprc	282	282	282	240	133	92
HG02391	EAS	CDX	2	frozen_HPRC_sites	SV_length_site	old_full	282	234	234	207	133	78
HG02391	EAS	CDX	2	frozen_HPRC_sites	SV_length_site	old_hprc	282	282	282	241	133	93
HG02391	EAS	CDX	2	frozen_HPRC_sites	small_complex	full	14543	14543	14543	14307	3745	3540
HG02391	EAS	CDX	2	frozen_HPRC_sites	small_complex	hprc	14543	14543	14541	14268	3745	3512
HG02391	EAS	CDX	2	frozen_HPRC_sites	small_complex	old_full	14543	12149	12149	11941	3745	2912
HG02391	EAS	CDX	2	frozen_HPRC_sites	small_complex	old_hprc	14543	14543	14541	14270	3745	3515
HG02391	EAS	CDX	2	frozen_HPRC_sites	truth_SV_length	full	52	52	51	36	52	36
HG02391	EAS	CDX	2	frozen_HPRC_sites	truth_SV_length	hprc	52	52	52	34	52	34
HG02391	EAS	CDX	2	frozen_HPRC_sites	truth_SV_length	old_full	52	41	41	29	52	29
HG02391	EAS	CDX	2	frozen_HPRC_sites	truth_SV_length	old_hprc	52	52	52	34	52	34
HG02391	EAS	CDX	2	frozen_threeway_SNV	ALL	full	50387	50387	50387	50340	8235	8192
HG02391	EAS	CDX	2	frozen_threeway_SNV	ALL	hprc	50387	50387	50387	50275	8235	8175
HG02391	EAS	CDX	2	frozen_threeway_SNV	ALL	linear	50387	50387	50387	50364	8235	8214
HG02391	EAS	CDX	2	frozen_threeway_SNV	ALL	old_full	50387	50387	50387	50354	8235	8204
HG02391	EAS	CDX	2	frozen_threeway_SNV	ALL	old_hprc	50387	50387	50387	50274	8235	8174
HG02391	EAS	CDX	2	frozen_threeway_SNV	SNV	full	50387	50387	50387	50340	8235	8192
HG02391	EAS	CDX	2	frozen_threeway_SNV	SNV	hprc	50387	50387	50387	50275	8235	8175
HG02391	EAS	CDX	2	frozen_threeway_SNV	SNV	linear	50387	50387	50387	50364	8235	8214
HG02391	EAS	CDX	2	frozen_threeway_SNV	SNV	old_full	50387	50387	50387	50354	8235	8204
HG02391	EAS	CDX	2	frozen_threeway_SNV	SNV	old_hprc	50387	50387	50387	50274	8235	8174
HG02391	EAS	CDX	2	shared_new_sites	ALL	full	84982	84982	84981	84577	14875	14518
HG02391	EAS	CDX	2	shared_new_sites	ALL	hprc	84982	84982	84980	84434	14875	14447
HG02391	EAS	CDX	2	shared_new_sites	ALL	old_full	84982	70118	70118	69784	14875	12053
HG02391	EAS	CDX	2	shared_new_sites	ALL	old_hprc	84982	84770	84768	84228	14875	14394
HG02391	EAS	CDX	2	shared_new_sites	SNV	full	70101	70101	70101	69969	10975	10859
HG02391	EAS	CDX	2	shared_new_sites	SNV	hprc	70101	70101	70101	69873	10975	10824
HG02391	EAS	CDX	2	shared_new_sites	SNV	old_full	70101	57735	57735	57636	10975	9063
HG02391	EAS	CDX	2	shared_new_sites	SNV	old_hprc	70101	69945	69945	69717	10975	10786
HG02391	EAS	CDX	2	shared_new_sites	SV_length_site	full	287	287	286	251	137	102
HG02391	EAS	CDX	2	shared_new_sites	SV_length_site	hprc	287	287	287	243	137	94
HG02391	EAS	CDX	2	shared_new_sites	SV_length_site	old_full	287	234	234	207	137	78
HG02391	EAS	CDX	2	shared_new_sites	SV_length_site	old_hprc	287	282	282	241	137	93
HG02391	EAS	CDX	2	shared_new_sites	small_complex	full	14594	14594	14594	14357	3763	3557
HG02391	EAS	CDX	2	shared_new_sites	small_complex	hprc	14594	14594	14592	14318	3763	3529
HG02391	EAS	CDX	2	shared_new_sites	small_complex	old_full	14594	12149	12149	11941	3763	2912
HG02391	EAS	CDX	2	shared_new_sites	small_complex	old_hprc	14594	14543	14541	14270	3763	3515
HG02391	EAS	CDX	2	shared_new_sites	truth_SV_length	full	54	54	53	37	54	37
HG02391	EAS	CDX	2	shared_new_sites	truth_SV_length	hprc	54	54	54	35	54	35
HG02391	EAS	CDX	2	shared_new_sites	truth_SV_length	old_full	54	41	41	29	54	29
HG02391	EAS	CDX	2	shared_new_sites	truth_SV_length	old_hprc	54	52	52	34	54	34
NA18570	EAS	CHB	2	all_truth	ALL	full	97372	96811	96810	95963	20946	20158
NA18570	EAS	CHB	2	all_truth	ALL	hprc	97372	84982	84982	83875	20946	19838
NA18570	EAS	CHB	2	all_truth	ALL	old_full	97372	79578	79578	78845	20946	17871
NA18570	EAS	CHB	2	all_truth	ALL	old_hprc	97372	84770	84770	83719	20946	19817
NA18570	EAS	CHB	2	all_truth	SNV	full	79844	79414	79414	79034	15306	14941
NA18570	EAS	CHB	2	all_truth	SNV	hprc	79844	70101	70101	69564	15306	14743
NA18570	EAS	CHB	2	all_truth	SNV	old_full	79844	65255	65255	64926	15306	13254
NA18570	EAS	CHB	2	all_truth	SNV	old_hprc	79844	69945	69945	69453	15306	14736
NA18570	EAS	CHB	2	all_truth	SV_length_site	full	298	297	296	253	157	114
NA18570	EAS	CHB	2	all_truth	SV_length_site	hprc	298	287	287	243	157	113
NA18570	EAS	CHB	2	all_truth	SV_length_site	old_full	298	243	243	212	157	98
NA18570	EAS	CHB	2	all_truth	SV_length_site	old_hprc	298	282	282	239	157	111
NA18570	EAS	CHB	2	all_truth	small_complex	full	17230	17100	17100	16676	5483	5103
NA18570	EAS	CHB	2	all_truth	small_complex	hprc	17230	14594	14594	14068	5483	4982
NA18570	EAS	CHB	2	all_truth	small_complex	old_full	17230	14080	14080	13707	5483	4519
NA18570	EAS	CHB	2	all_truth	small_complex	old_hprc	17230	14543	14543	14027	5483	4970
NA18570	EAS	CHB	2	all_truth	truth_SV_length	full	82	82	82	60	82	60
NA18570	EAS	CHB	2	all_truth	truth_SV_length	hprc	82	82	82	59	82	59
NA18570	EAS	CHB	2	all_truth	truth_SV_length	old_full	82	74	74	59	82	59
NA18570	EAS	CHB	2	all_truth	truth_SV_length	old_hprc	82	81	81	59	82	59
NA18570	EAS	CHB	2	frozen_HPRC_sites	ALL	full	84770	84770	84769	83927	20837	20121
NA18570	EAS	CHB	2	frozen_HPRC_sites	ALL	hprc	84770	84770	84770	83664	20837	19810
NA18570	EAS	CHB	2	frozen_HPRC_sites	ALL	old_full	84770	70118	70118	69389	20837	17863
NA18570	EAS	CHB	2	frozen_HPRC_sites	ALL	old_hprc	84770	84770	84770	83719	20837	19817
NA18570	EAS	CHB	2	frozen_HPRC_sites	SNV	full	69945	69945	69945	69568	15218	14918
NA18570	EAS	CHB	2	frozen_HPRC_sites	SNV	hprc	69945	69945	69945	69408	15218	14730
NA18570	EAS	CHB	2	frozen_HPRC_sites	SNV	old_full	69945	57735	57735	57410	15218	13246
NA18570	EAS	CHB	2	frozen_HPRC_sites	SNV	old_hprc	69945	69945	69945	69453	15218	14736
NA18570	EAS	CHB	2	frozen_HPRC_sites	SV_length_site	full	282	282	281	239	154	112
NA18570	EAS	CHB	2	frozen_HPRC_sites	SV_length_site	hprc	282	282	282	239	154	111
NA18570	EAS	CHB	2	frozen_HPRC_sites	SV_length_site	old_full	282	234	234	203	154	98
NA18570	EAS	CHB	2	frozen_HPRC_sites	SV_length_site	old_hprc	282	282	282	239	154	111
NA18570	EAS	CHB	2	frozen_HPRC_sites	small_complex	full	14543	14543	14543	14120	5465	5091
NA18570	EAS	CHB	2	frozen_HPRC_sites	small_complex	hprc	14543	14543	14543	14017	5465	4969
NA18570	EAS	CHB	2	frozen_HPRC_sites	small_complex	old_full	14543	12149	12149	11776	5465	4519
NA18570	EAS	CHB	2	frozen_HPRC_sites	small_complex	old_hprc	14543	14543	14543	14027	5465	4970
NA18570	EAS	CHB	2	frozen_HPRC_sites	truth_SV_length	full	81	81	81	60	81	60
